Model: {'serial': 'model_20231126172321', 'input_memory': 48, 'head_size': 4, 'num_heads': 8, 'ff_dim': 5, 'mlp_units': 32, 'ST_RMSE': 0.8566328535536027, 'RMSE': 1.1465551328586194, 'MAE': 2.521253019115402}
Model: {'serial': 'model_20231126172408', 'input_memory': 48, 'head_size': 4, 'num_heads': 8, 'ff_dim': 5, 'mlp_units': 16, 'ST_RMSE': 1.597033496230259, 'RMSE': 1.7768859267697217, 'MAE': 5.492023033941244}
Model: {'serial': 'model_20231126172500', 'input_memory': 48, 'head_size': 4, 'num_heads': 8, 'ff_dim': 5, 'mlp_units': 8, 'ST_RMSE': 1.0992357841196974, 'RMSE': 1.591440610032218, 'MAE': 4.777901109603878}
Model: {'serial': 'model_20231126172551', 'input_memory': 48, 'head_size': 4, 'num_heads': 8, 'ff_dim': 2, 'mlp_units': 32, 'ST_RMSE': 1.3057731299920214, 'RMSE': 1.6413959446687132, 'MAE': 4.988105214700973}
Model: {'serial': 'model_20231126172640', 'input_memory': 48, 'head_size': 4, 'num_heads': 8, 'ff_dim': 2, 'mlp_units': 16, 'ST_RMSE': 1.327834622618375, 'RMSE': 1.2695193029299692, 'MAE': 3.309264101133056}
Model: {'serial': 'model_20231126172755', 'input_memory': 48, 'head_size': 4, 'num_heads': 8, 'ff_dim': 2, 'mlp_units': 8, 'ST_RMSE': 1.0983052962984203, 'RMSE': 1.0742827136111628, 'MAE': 2.3996729107574444}
Model: {'serial': 'model_20231126172847', 'input_memory': 48, 'head_size': 4, 'num_heads': 4, 'ff_dim': 10, 'mlp_units': 32, 'ST_RMSE': 1.1850014718007555, 'RMSE': 1.50417125046442, 'MAE': 3.4621304504176758}
Model: {'serial': 'model_20231126172931', 'input_memory': 48, 'head_size': 4, 'num_heads': 4, 'ff_dim': 10, 'mlp_units': 16, 'ST_RMSE': 0.8301528189053409, 'RMSE': 1.7311873531227377, 'MAE': 5.205814882059704}
Model: {'serial': 'model_20231126173014', 'input_memory': 48, 'head_size': 4, 'num_heads': 4, 'ff_dim': 10, 'mlp_units': 8, 'ST_RMSE': 1.2211694386381402, 'RMSE': 1.3862931690301674, 'MAE': 3.6340527542597565}
Model: {'serial': 'model_20231126173103', 'input_memory': 48, 'head_size': 4, 'num_heads': 4, 'ff_dim': 5, 'mlp_units': 32, 'ST_RMSE': 1.1926277625907522, 'RMSE': 1.2426813539812331, 'MAE': 3.5848991392377867}
Model: {'serial': 'model_20231126173150', 'input_memory': 48, 'head_size': 4, 'num_heads': 4, 'ff_dim': 5, 'mlp_units': 16, 'ST_RMSE': 1.3422730882333698, 'RMSE': 1.2644901569109375, 'MAE': 2.7638118613985667}
Model: {'serial': 'model_20231126173240', 'input_memory': 48, 'head_size': 4, 'num_heads': 4, 'ff_dim': 5, 'mlp_units': 8, 'ST_RMSE': 0.739449979238734, 'RMSE': 1.0911609488664138, 'MAE': 2.6322014714858284}
Model: {'serial': 'model_20231126173327', 'input_memory': 48, 'head_size': 4, 'num_heads': 4, 'ff_dim': 2, 'mlp_units': 32, 'ST_RMSE': 1.5080156736301, 'RMSE': 2.067027640607577, 'MAE': 4.665644078990891}
Model: {'serial': 'model_20231126173416', 'input_memory': 48, 'head_size': 4, 'num_heads': 4, 'ff_dim': 2, 'mlp_units': 16, 'ST_RMSE': 1.12907062634811, 'RMSE': 1.1520359418554866, 'MAE': 2.980057873882984}
Model: {'serial': 'model_20231126173507', 'input_memory': 48, 'head_size': 4, 'num_heads': 4, 'ff_dim': 2, 'mlp_units': 8, 'ST_RMSE': 1.66042155006987, 'RMSE': 1.429370941347004, 'MAE': 3.621039554663084}
Model: {'serial': 'model_20231126173607', 'input_memory': 48, 'head_size': 4, 'num_heads': 2, 'ff_dim': 10, 'mlp_units': 32, 'ST_RMSE': 1.1649087981645982, 'RMSE': 1.4047027578093054, 'MAE': 3.963642387776233}
Model: {'serial': 'model_20231126173655', 'input_memory': 48, 'head_size': 4, 'num_heads': 2, 'ff_dim': 10, 'mlp_units': 16, 'ST_RMSE': 1.1105287534636787, 'RMSE': 0.999401478738637, 'MAE': 2.5752650471895864}
Model: {'serial': 'model_20231126173738', 'input_memory': 48, 'head_size': 4, 'num_heads': 2, 'ff_dim': 10, 'mlp_units': 8, 'ST_RMSE': 0.9490419234974591, 'RMSE': 1.647614134690927, 'MAE': 5.758136191525196}
Model: {'serial': 'model_20231126173828', 'input_memory': 48, 'head_size': 4, 'num_heads': 2, 'ff_dim': 5, 'mlp_units': 32, 'ST_RMSE': 1.2268501760702084, 'RMSE': 1.2958295815420484, 'MAE': 3.5504429668868887}
Model: {'serial': 'model_20231126173913', 'input_memory': 48, 'head_size': 4, 'num_heads': 2, 'ff_dim': 5, 'mlp_units': 16, 'ST_RMSE': 1.6616021710141788, 'RMSE': 1.5578285547433084, 'MAE': 4.758165386588306}
Model: {'serial': 'model_20231126174021', 'input_memory': 48, 'head_size': 4, 'num_heads': 2, 'ff_dim': 5, 'mlp_units': 8, 'ST_RMSE': 0.8413275026042832, 'RMSE': 1.1069953413583828, 'MAE': 3.1430883001508745}
Model: {'serial': 'model_20231126174128', 'input_memory': 48, 'head_size': 4, 'num_heads': 2, 'ff_dim': 2, 'mlp_units': 32, 'ST_RMSE': 1.0863024992181085, 'RMSE': 1.7949130048785584, 'MAE': 3.8684417744977537}
Model: {'serial': 'model_20231126174235', 'input_memory': 48, 'head_size': 4, 'num_heads': 2, 'ff_dim': 2, 'mlp_units': 16, 'ST_RMSE': 1.1881598470684915, 'RMSE': 1.3154409191713121, 'MAE': 4.09991610167461}
Model: {'serial': 'model_20231126174310', 'input_memory': 48, 'head_size': 4, 'num_heads': 2, 'ff_dim': 2, 'mlp_units': 8, 'ST_RMSE': 1.5497006953210357, 'RMSE': 1.184605800648147, 'MAE': 3.213380143232725}
Model: {'serial': 'model_20231126174422', 'input_memory': 48, 'head_size': 2, 'num_heads': 8, 'ff_dim': 10, 'mlp_units': 32, 'ST_RMSE': 0.7046043217307245, 'RMSE': 1.7913085039830814, 'MAE': 4.953326684528146}
Model: {'serial': 'model_20231126174514', 'input_memory': 48, 'head_size': 2, 'num_heads': 8, 'ff_dim': 10, 'mlp_units': 16, 'ST_RMSE': 1.0862116669033404, 'RMSE': 1.611839608524324, 'MAE': 3.602724652767903}
Model: {'serial': 'model_20231126174611', 'input_memory': 48, 'head_size': 2, 'num_heads': 8, 'ff_dim': 10, 'mlp_units': 8, 'ST_RMSE': 0.8787593878760062, 'RMSE': 1.4573961541293703, 'MAE': 4.216181568302719}
Model: {'serial': 'model_20231126174710', 'input_memory': 48, 'head_size': 2, 'num_heads': 8, 'ff_dim': 5, 'mlp_units': 32, 'ST_RMSE': 1.3164703147595775, 'RMSE': 1.551123072229917, 'MAE': 4.153729338541886}
Model: {'serial': 'model_20231126174813', 'input_memory': 48, 'head_size': 2, 'num_heads': 8, 'ff_dim': 5, 'mlp_units': 16, 'ST_RMSE': 1.190370789080807, 'RMSE': 1.9093608326196732, 'MAE': 3.94641768300957}
Model: {'serial': 'model_20231126174900', 'input_memory': 48, 'head_size': 2, 'num_heads': 8, 'ff_dim': 5, 'mlp_units': 8, 'ST_RMSE': 1.173329370064957, 'RMSE': 1.0645453779901077, 'MAE': 2.439628654931174}
Model: {'serial': 'model_20231126174959', 'input_memory': 48, 'head_size': 2, 'num_heads': 8, 'ff_dim': 2, 'mlp_units': 32, 'ST_RMSE': 0.8889263918701542, 'RMSE': 1.5396528901337923, 'MAE': 3.448671107730495}
Model: {'serial': 'model_20231126175057', 'input_memory': 48, 'head_size': 2, 'num_heads': 8, 'ff_dim': 2, 'mlp_units': 16, 'ST_RMSE': 2.096582453392272, 'RMSE': 2.0179716702674955, 'MAE': 3.8467339726165752}
Model: {'serial': 'model_20231126175208', 'input_memory': 48, 'head_size': 2, 'num_heads': 8, 'ff_dim': 2, 'mlp_units': 8, 'ST_RMSE': 0.6443631000960107, 'RMSE': 1.2849276270903378, 'MAE': 3.4953843488558536}
Model: {'serial': 'model_20231126175259', 'input_memory': 48, 'head_size': 2, 'num_heads': 4, 'ff_dim': 10, 'mlp_units': 32, 'ST_RMSE': 1.0637864508370278, 'RMSE': 1.5267348511613617, 'MAE': 3.737321167845076}
Model: {'serial': 'model_20231126175353', 'input_memory': 48, 'head_size': 2, 'num_heads': 4, 'ff_dim': 10, 'mlp_units': 16, 'ST_RMSE': 0.4229089607970738, 'RMSE': 1.3772276705493, 'MAE': 3.0305033246656343}
Model: {'serial': 'model_20231126175451', 'input_memory': 48, 'head_size': 2, 'num_heads': 4, 'ff_dim': 10, 'mlp_units': 8, 'ST_RMSE': 1.1143544458792243, 'RMSE': 1.2563353286231282, 'MAE': 2.9749169662203023}
Model: {'serial': 'model_20231126175544', 'input_memory': 48, 'head_size': 2, 'num_heads': 4, 'ff_dim': 5, 'mlp_units': 32, 'ST_RMSE': 2.230635970441898, 'RMSE': 1.6789227388007388, 'MAE': 4.738540081465005}
Model: {'serial': 'model_20231126175641', 'input_memory': 48, 'head_size': 2, 'num_heads': 4, 'ff_dim': 5, 'mlp_units': 16, 'ST_RMSE': 1.1893811737331996, 'RMSE': 1.2114085295442316, 'MAE': 2.8403641871766645}
